Source,Target,Weight
rsk,aragon,0.0
metal,aragon,0.0
covalent,aragon,0.0
gxchain,aragon,0.0
bancor,aragon,0.0
funfair,aragon,0.0
quarkchain,aragon,0.0
morpheus-network,aragon,0.0
nkn,aragon,0.0
kyber-network,aragon,0.0
storm,aragon,0.0
veritaseum,aragon,0.0
maidsafecoin,aragon,0.0
augur,aragon,0.0
selfkey,aragon,0.0
hxro,aragon,0.0
ark,aragon,0.0
mxc,aragon,0.0
monaco,aragon,0.0
irisnet,aragon,0.0
whitecoin,aragon,0.0
aergo,aragon,0.0
bytom,aragon,0.0
storj,aragon,0.0
meta,aragon,0.0
moviebloc,aragon,0.0
wanchain,aragon,0.0
mainframe,aragon,0.0
dero,aragon,0.0
cortex,aragon,0.0
telos-blockchain-network,aragon,0.0
verge,aragon,0.0
utrust,aragon,0.0
uquid-coin,aragon,0.0
revain,aragon,0.0
thundercore,aragon,0.0
loom-network,aragon,0.0
lto-network,aragon,0.0
gas,aragon,0.0
electroneum,aragon,0.0
hyperion,aragon,0.0
measurable-data-token,aragon,0.0
ethlend,aragon,0.0
lition,aragon,0.0
mossland,aragon,0.0
gifto,aragon,0.0
stox,aragon,0.0
chronobank,aragon,0.0
sonm,aragon,0.0
bitmax-token,aragon,0.0
travala,aragon,0.0
komodo,aragon,0.0
steem-dollars,aragon,0.0
melon,aragon,0.0
bluzelle,aragon,0.0
groestlcoin,aragon,0.0
tomochain,aragon,0.0
bitcoin-diamond,aragon,0.0
monacoin,aragon,0.0
bitshares,aragon,0.0
tpt,aragon,0.0
refereum,aragon,0.0
v-id,aragon,0.0
aeternity,aragon,0.0
streamr-datacoin,aragon,0.0
pivx,aragon,0.0
neblio,aragon,0.0
bitcoin,ontology-gas,0.0
ethereum,ontology-gas,0.0
tether,ontology-gas,0.0
binance-coin,ontology-gas,0.0
usd-coin,ontology-gas,0.0
ripple,ontology-gas,0.0
okb,ontology-gas,0.0
cardano,ontology-gas,0.0
dogecoin,ontology-gas,0.0
matic-network,ontology-gas,0.0
litecoin,ontology-gas,0.0
tron,ontology-gas,0.0
wrapped-bitcoin,ontology-gas,0.0
dai,ontology-gas,0.0
phx,ontology-gas,0.0
cosmos,ontology-gas,0.0
chainlink,ontology-gas,0.0
unus-sed-leo,ontology-gas,0.0
ethereum-classic,ontology-gas,0.0
monero,ontology-gas,0.0
bitcoin-cash,ontology-gas,0.0
stellar,ontology-gas,0.0
qnt,ontology-gas,0.0
cro,ontology-gas,0.0
vet,ontology-gas,0.0
dfn,ontology-gas,0.0
eos,ontology-gas,0.0
decentraland,ontology-gas,0.0
fantom,ontology-gas,0.0
tezos,ontology-gas,0.0
theta-token,ontology-gas,0.0
blockstack,ontology-gas,0.0
maker,ontology-gas,0.0
neo,ontology-gas,0.0
kucoin-shares,ontology-gas,0.0
huobi-token,ontology-gas,0.0
havven,ontology-gas,0.0
trueusd,ontology-gas,0.0
bitcoin-cash-sv,ontology-gas,0.0
dash,ontology-gas,0.0
gatechain,ontology-gas,0.0
gusd,ontology-gas,0.0
moonx,ontology-gas,0.0
cotrader,ontology-gas,0.0
zcash,ontology-gas,0.0
enjin-coin,ontology-gas,0.0
zilliqa,ontology-gas,0.0
loopring,ontology-gas,0.0
xinfin-network,ontology-gas,0.0
basic-attention-token,ontology-gas,0.0
nem,ontology-gas,0.0
nexo,ontology-gas,0.0
holo,ontology-gas,0.0
decred,ontology-gas,0.0
thetafuel,ontology-gas,0.0
qtum,ontology-gas,0.0
ravencoin,ontology-gas,0.0
bitcoin-gold,ontology-gas,0.0
fetch-ai,ontology-gas,0.0
ankr-network,ontology-gas,0.0
blox,ontology-gas,0.0
gnosis-gno,ontology-gas,0.0
iostoken,ontology-gas,0.0
golem-network-tokens,ontology-gas,0.0
iotex,ontology-gas,0.0
waves,ontology-gas,0.0
eur-tether,ontology-gas,0.0
omisego,ontology-gas,0.0
0x,ontology-gas,0.0
icon,ontology-gas,0.0
siacoin,ontology-gas,0.0
zelcash,ontology-gas,0.0
ontology,ontology-gas,0.0
swissborg,ontology-gas,0.0
mxtoken,ontology-gas,0.0
reserve-protocol,ontology-gas,0.0
bora-ecosystem,ontology-gas,0.0
telcoin,ontology-gas,0.0
ocean-protocol,ontology-gas,0.0
celsius,ontology-gas,0.0
polymath-network,ontology-gas,0.0
wax,ontology-gas,0.0
digibyte,ontology-gas,0.0
livepeer,ontology-gas,0.0
lisk,ontology-gas,0.0
rif,ontology-gas,0.0
zencash,ontology-gas,0.0
aelf,ontology-gas,0.0
stasis-eurs,ontology-gas,0.0
rlc,ontology-gas,0.0
constellation,ontology-gas,0.0
origintrail,ontology-gas,0.0
coinextoken,ontology-gas,0.0
republic-protocol,ontology-gas,0.0
syscoin,ontology-gas,0.0
numeraire,ontology-gas,0.0
nano,ontology-gas,0.0
ethos,ontology-gas,0.0
function-x,ontology-gas,0.0
medibloc,ontology-gas,0.0
dent,ontology-gas,0.0
status,ontology-gas,0.0
celer-network,ontology-gas,0.0
ergo,ontology-gas,0.0
mass-vehicle-ledger,ontology-gas,0.0
aragon,ontology-gas,0.0
orbs,ontology-gas,0.0
humanscape,ontology-gas,0.0
ardor,ontology-gas,0.0
steem,ontology-gas,0.0
civic,ontology-gas,0.0
mir,ontology-gas,0.0
everipedia,ontology-gas,0.0
zeon,ontology-gas,0.0
vethor-token,ontology-gas,0.0
ceek-vr,ontology-gas,0.0
power-ledger,ontology-gas,0.0
stratis,ontology-gas,0.0
abbc-foundation,ontology-gas,0.0
request-network,ontology-gas,0.0
xyo-network,ontology-gas,0.0
rsk,ontology-gas,0.0
metal,ontology-gas,0.0
covalent,ontology-gas,0.0
gxchain,ontology-gas,0.0
bancor,ontology-gas,0.0
funfair,ontology-gas,0.0
quarkchain,ontology-gas,0.0
morpheus-network,ontology-gas,0.0
nkn,ontology-gas,0.0
kyber-network,ontology-gas,0.0
storm,ontology-gas,0.0
veritaseum,ontology-gas,0.0
maidsafecoin,ontology-gas,0.0
augur,ontology-gas,0.0
selfkey,ontology-gas,0.0
hxro,ontology-gas,0.0
ark,ontology-gas,0.0
mxc,ontology-gas,0.0
monaco,ontology-gas,0.0
irisnet,ontology-gas,0.0
whitecoin,ontology-gas,0.0
aergo,ontology-gas,0.0
bytom,ontology-gas,0.0
storj,ontology-gas,0.0
meta,ontology-gas,0.0
moviebloc,ontology-gas,0.0
wanchain,ontology-gas,0.0
mainframe,ontology-gas,0.0
dero,ontology-gas,0.0
cortex,ontology-gas,0.0
telos-blockchain-network,ontology-gas,0.0
verge,ontology-gas,0.0
utrust,ontology-gas,0.0
uquid-coin,ontology-gas,0.0
revain,ontology-gas,0.0
thundercore,ontology-gas,0.0
loom-network,ontology-gas,0.0
lto-network,ontology-gas,0.0
gas,ontology-gas,0.8692135913915583
electroneum,ontology-gas,0.0
hyperion,ontology-gas,0.0
measurable-data-token,ontology-gas,0.0
ethlend,ontology-gas,0.0
lition,ontology-gas,0.0
mossland,ontology-gas,0.0
gifto,ontology-gas,0.0
stox,ontology-gas,0.0
chronobank,ontology-gas,0.0
sonm,ontology-gas,0.0
bitmax-token,ontology-gas,0.0
travala,ontology-gas,0.0
komodo,ontology-gas,0.0
steem-dollars,ontology-gas,0.0
melon,ontology-gas,0.0
bluzelle,ontology-gas,0.0
groestlcoin,ontology-gas,0.0
tomochain,ontology-gas,0.0
bitcoin-diamond,ontology-gas,0.0
monacoin,ontology-gas,0.0
bitshares,ontology-gas,0.0
tpt,ontology-gas,0.0
refereum,ontology-gas,0.0
v-id,ontology-gas,0.0
aeternity,ontology-gas,0.0
streamr-datacoin,ontology-gas,0.0
pivx,ontology-gas,0.0
neblio,ontology-gas,0.0
bitcoin,orbs,0.0
ethereum,orbs,0.0
tether,orbs,0.0
binance-coin,orbs,0.0
usd-coin,orbs,0.0
ripple,orbs,0.0
okb,orbs,0.0
cardano,orbs,0.0
dogecoin,orbs,0.0
matic-network,orbs,0.0
litecoin,orbs,0.0
tron,orbs,0.0
wrapped-bitcoin,orbs,0.0
dai,orbs,0.0
phx,orbs,0.0
cosmos,orbs,0.0
chainlink,orbs,0.0
unus-sed-leo,orbs,0.0
ethereum-classic,orbs,0.0
monero,orbs,0.0
bitcoin-cash,orbs,0.0
stellar,orbs,0.0
qnt,orbs,0.0
cro,orbs,0.0
vet,orbs,0.0
dfn,orbs,0.0
eos,orbs,0.0
decentraland,orbs,0.0
fantom,orbs,0.0
tezos,orbs,0.0
theta-token,orbs,0.0
blockstack,orbs,0.0
maker,orbs,0.0
neo,orbs,0.0
kucoin-shares,orbs,0.0
huobi-token,orbs,0.0
havven,orbs,0.0
trueusd,orbs,0.0
bitcoin-cash-sv,orbs,0.0
dash,orbs,0.0
gatechain,orbs,0.0
gusd,orbs,0.0
moonx,orbs,0.0
cotrader,orbs,0.0
zcash,orbs,0.0
enjin-coin,orbs,0.0
zilliqa,orbs,0.0
loopring,orbs,0.0
xinfin-network,orbs,0.0
basic-attention-token,orbs,0.0
nem,orbs,0.0
nexo,orbs,0.0
holo,orbs,0.0
decred,orbs,0.0
thetafuel,orbs,0.0
qtum,orbs,0.0
ravencoin,orbs,0.0
bitcoin-gold,orbs,0.0
fetch-ai,orbs,0.0
ankr-network,orbs,0.0
blox,orbs,0.0
gnosis-gno,orbs,0.0
iostoken,orbs,0.0
golem-network-tokens,orbs,0.0
iotex,orbs,0.0
waves,orbs,0.0
eur-tether,orbs,0.0
omisego,orbs,0.0
0x,orbs,0.0
icon,orbs,0.0
siacoin,orbs,0.0
zelcash,orbs,0.0
ontology,orbs,0.0
swissborg,orbs,0.0
mxtoken,orbs,0.0
reserve-protocol,orbs,0.0
bora-ecosystem,orbs,0.0
telcoin,orbs,0.0
ocean-protocol,orbs,0.0
celsius,orbs,0.0
polymath-network,orbs,0.0
wax,orbs,0.0
digibyte,orbs,0.0
livepeer,orbs,0.0
lisk,orbs,0.0
rif,orbs,0.0
zencash,orbs,0.0
aelf,orbs,0.0
stasis-eurs,orbs,0.0
rlc,orbs,0.0
constellation,orbs,0.0
origintrail,orbs,0.0
coinextoken,orbs,0.0
republic-protocol,orbs,0.0
syscoin,orbs,0.0
numeraire,orbs,0.0
nano,orbs,0.0
ethos,orbs,0.0
function-x,orbs,0.0
medibloc,orbs,0.0
dent,orbs,0.0
status,orbs,0.0
celer-network,orbs,0.0
ergo,orbs,0.0
mass-vehicle-ledger,orbs,0.0
aragon,orbs,0.0
ontology-gas,orbs,0.0
humanscape,orbs,0.0
ardor,orbs,0.0
steem,orbs,0.0
civic,orbs,0.0
mir,orbs,0.0
everipedia,orbs,0.0
zeon,orbs,0.0
vethor-token,orbs,0.0
ceek-vr,orbs,0.0
power-ledger,orbs,0.0
stratis,orbs,0.0
abbc-foundation,orbs,0.0
request-network,orbs,0.0
xyo-network,orbs,0.0
rsk,orbs,0.0
metal,orbs,0.0
covalent,orbs,0.0
gxchain,orbs,0.0
bancor,orbs,0.0
funfair,orbs,0.0
quarkchain,orbs,0.0
morpheus-network,orbs,0.0
nkn,orbs,0.0
kyber-network,orbs,0.0
storm,orbs,0.0
veritaseum,orbs,0.0
maidsafecoin,orbs,0.0
augur,orbs,0.0
selfkey,orbs,0.0
hxro,orbs,0.0
ark,orbs,0.0
mxc,orbs,0.0
monaco,orbs,0.0
irisnet,orbs,0.0
whitecoin,orbs,0.0
aergo,orbs,0.0
bytom,orbs,0.0
storj,orbs,0.0
meta,orbs,0.0
moviebloc,orbs,0.0
wanchain,orbs,0.0
mainframe,orbs,0.0
dero,orbs,0.0
cortex,orbs,0.0
telos-blockchain-network,orbs,0.0
verge,orbs,0.0
utrust,orbs,0.0
uquid-coin,orbs,0.0
revain,orbs,0.0
thundercore,orbs,0.0
loom-network,orbs,0.0
lto-network,orbs,0.0
gas,orbs,0.0
electroneum,orbs,0.0
hyperion,orbs,0.0
measurable-data-token,orbs,0.0
ethlend,orbs,0.0
lition,orbs,0.0
mossland,orbs,0.0
gifto,orbs,0.0
stox,orbs,0.0
chronobank,orbs,0.0
sonm,orbs,0.0
bitmax-token,orbs,0.0
travala,orbs,0.0
komodo,orbs,0.0
steem-dollars,orbs,0.0
melon,orbs,0.0
bluzelle,orbs,0.0
groestlcoin,orbs,0.0
tomochain,orbs,0.0
bitcoin-diamond,orbs,0.0
monacoin,orbs,0.0
bitshares,orbs,0.0
tpt,orbs,0.0
refereum,orbs,0.0
v-id,orbs,0.0
aeternity,orbs,0.0
streamr-datacoin,orbs,0.0
pivx,orbs,0.0
neblio,orbs,0.0
bitcoin,humanscape,0.0
ethereum,humanscape,0.0
tether,humanscape,0.0
binance-coin,humanscape,0.0
usd-coin,humanscape,0.0
ripple,humanscape,0.0
okb,humanscape,0.0
cardano,humanscape,0.0
dogecoin,humanscape,0.0
matic-network,humanscape,0.0
litecoin,humanscape,0.0
tron,humanscape,0.0
wrapped-bitcoin,humanscape,0.0
dai,humanscape,0.0
phx,humanscape,0.0
cosmos,humanscape,0.0
chainlink,humanscape,0.0
unus-sed-leo,humanscape,0.0
ethereum-classic,humanscape,0.0
monero,humanscape,0.0
bitcoin-cash,humanscape,0.0
stellar,humanscape,0.0
qnt,humanscape,0.0
cro,humanscape,0.0
vet,humanscape,0.0
dfn,humanscape,0.0
eos,humanscape,0.0
decentraland,humanscape,0.0
fantom,humanscape,0.0
tezos,humanscape,0.0
theta-token,humanscape,0.0
blockstack,humanscape,0.0
maker,humanscape,0.0
neo,humanscape,0.0
kucoin-shares,humanscape,0.0
huobi-token,humanscape,0.0
havven,humanscape,0.0
trueusd,humanscape,0.0
bitcoin-cash-sv,humanscape,0.0
dash,humanscape,0.0
gatechain,humanscape,0.0
gusd,humanscape,0.0
moonx,humanscape,0.0
cotrader,humanscape,0.0
zcash,humanscape,0.0
enjin-coin,humanscape,0.0
zilliqa,humanscape,0.0
loopring,humanscape,0.0
xinfin-network,humanscape,0.0
basic-attention-token,humanscape,0.0
nem,humanscape,0.0
nexo,humanscape,0.0
holo,humanscape,0.0
decred,humanscape,0.0
thetafuel,humanscape,0.0
qtum,humanscape,0.0
ravencoin,humanscape,0.0
bitcoin-gold,humanscape,0.0
fetch-ai,humanscape,0.0
ankr-network,humanscape,0.0
blox,humanscape,0.0
gnosis-gno,humanscape,0.0
iostoken,humanscape,0.0
golem-network-tokens,humanscape,0.0
iotex,humanscape,0.0
waves,humanscape,0.0
eur-tether,humanscape,0.0
omisego,humanscape,0.0
0x,humanscape,0.0
icon,humanscape,0.0
siacoin,humanscape,0.0
zelcash,humanscape,0.0
ontology,humanscape,0.0
swissborg,humanscape,0.0
mxtoken,humanscape,0.0
reserve-protocol,humanscape,0.0
bora-ecosystem,humanscape,0.0
telcoin,humanscape,0.0
ocean-protocol,humanscape,0.0
celsius,humanscape,0.0
polymath-network,humanscape,0.0
wax,humanscape,0.0
digibyte,humanscape,0.0
livepeer,humanscape,0.0
lisk,humanscape,0.0
rif,humanscape,0.0
zencash,humanscape,0.0
aelf,humanscape,0.0
stasis-eurs,humanscape,0.0
rlc,humanscape,0.0
constellation,humanscape,0.0
origintrail,humanscape,0.0
coinextoken,humanscape,0.0
republic-protocol,humanscape,0.0
syscoin,humanscape,0.0
numeraire,humanscape,0.0
nano,humanscape,0.0
ethos,humanscape,0.0
function-x,humanscape,0.0
medibloc,humanscape,0.0
dent,humanscape,0.0
status,humanscape,0.0
celer-network,humanscape,0.0
ergo,humanscape,0.0
mass-vehicle-ledger,humanscape,0.0
aragon,humanscape,0.0
ontology-gas,humanscape,0.0
orbs,humanscape,0.0
ardor,humanscape,0.0
steem,humanscape,0.0
civic,humanscape,0.0
mir,humanscape,0.0
everipedia,humanscape,0.0
zeon,humanscape,0.0
vethor-token,humanscape,0.0
ceek-vr,humanscape,0.0
power-ledger,humanscape,0.0
stratis,humanscape,0.0
abbc-foundation,humanscape,0.0
request-network,humanscape,0.0
xyo-network,humanscape,0.0
rsk,humanscape,0.0
metal,humanscape,0.0
covalent,humanscape,0.0
gxchain,humanscape,0.0
bancor,humanscape,0.0
funfair,humanscape,0.0
quarkchain,humanscape,0.0
morpheus-network,humanscape,0.0
nkn,humanscape,0.0
kyber-network,humanscape,0.0
storm,humanscape,0.0
veritaseum,humanscape,0.0
maidsafecoin,humanscape,0.0
augur,humanscape,0.0
selfkey,humanscape,0.0
hxro,humanscape,0.0
ark,humanscape,0.0
mxc,humanscape,0.0
monaco,humanscape,0.0
irisnet,humanscape,0.0
whitecoin,humanscape,0.0
aergo,humanscape,0.0
bytom,humanscape,0.0
storj,humanscape,0.0
meta,humanscape,0.0
moviebloc,humanscape,0.0
wanchain,humanscape,0.0
mainframe,humanscape,0.0
dero,humanscape,0.0
cortex,humanscape,0.0
telos-blockchain-network,humanscape,0.0
verge,humanscape,0.0
utrust,humanscape,0.0
uquid-coin,humanscape,0.0
revain,humanscape,0.0
thundercore,humanscape,0.0
loom-network,humanscape,0.0
lto-network,humanscape,0.0
gas,humanscape,0.0
electroneum,humanscape,0.0
hyperion,humanscape,0.0
measurable-data-token,humanscape,0.0
ethlend,humanscape,0.0
lition,humanscape,0.0
mossland,humanscape,0.0
gifto,humanscape,0.0
stox,humanscape,0.0
chronobank,humanscape,0.0
sonm,humanscape,0.0
bitmax-token,humanscape,0.0
travala,humanscape,0.0
komodo,humanscape,0.0
steem-dollars,humanscape,0.0
melon,humanscape,0.0
bluzelle,humanscape,0.0
groestlcoin,humanscape,0.0
tomochain,humanscape,0.0
bitcoin-diamond,humanscape,0.0
monacoin,humanscape,0.0
bitshares,humanscape,0.0
tpt,humanscape,0.0
refereum,humanscape,0.0
v-id,humanscape,0.0
aeternity,humanscape,0.0
streamr-datacoin,humanscape,0.0
pivx,humanscape,0.0
neblio,humanscape,0.0
bitcoin,ardor,0.0
ethereum,ardor,0.0
tether,ardor,0.0
binance-coin,ardor,0.0
usd-coin,ardor,0.0
ripple,ardor,0.0
okb,ardor,0.0
cardano,ardor,0.0
dogecoin,ardor,0.0
matic-network,ardor,0.0
litecoin,ardor,0.0
tron,ardor,0.0
wrapped-bitcoin,ardor,0.0
dai,ardor,0.0
phx,ardor,0.0
cosmos,ardor,0.0
chainlink,ardor,0.0
unus-sed-leo,ardor,0.0
ethereum-classic,ardor,0.0
monero,ardor,0.0
bitcoin-cash,ardor,0.0
stellar,ardor,0.0
qnt,ardor,0.0
cro,ardor,0.0
vet,ardor,0.0
dfn,ardor,0.0
eos,ardor,0.0
decentraland,ardor,0.0
fantom,ardor,0.0
tezos,ardor,0.0
theta-token,ardor,0.0
blockstack,ardor,0.0
maker,ardor,0.0
neo,ardor,0.0
kucoin-shares,ardor,0.0
huobi-token,ardor,0.0
havven,ardor,0.0
trueusd,ardor,0.0
bitcoin-cash-sv,ardor,0.0
dash,ardor,0.0
gatechain,ardor,0.0
gusd,ardor,0.0
moonx,ardor,0.0
cotrader,ardor,0.0
zcash,ardor,0.0
enjin-coin,ardor,0.0
zilliqa,ardor,0.0
loopring,ardor,0.0
xinfin-network,ardor,0.0
basic-attention-token,ardor,0.0
nem,ardor,0.0
nexo,ardor,0.0
holo,ardor,0.0
decred,ardor,0.0
thetafuel,ardor,0.0
qtum,ardor,0.0
ravencoin,ardor,0.0
bitcoin-gold,ardor,0.0
fetch-ai,ardor,0.0
ankr-network,ardor,0.0
blox,ardor,0.0
gnosis-gno,ardor,0.0
iostoken,ardor,0.0
golem-network-tokens,ardor,0.0
iotex,ardor,0.0
waves,ardor,0.0
eur-tether,ardor,0.0
omisego,ardor,0.0
0x,ardor,0.0
icon,ardor,0.0
siacoin,ardor,0.0
zelcash,ardor,0.0
ontology,ardor,0.0
swissborg,ardor,0.0
mxtoken,ardor,0.0
reserve-protocol,ardor,0.0
bora-ecosystem,ardor,0.0
telcoin,ardor,0.0
ocean-protocol,ardor,0.0
celsius,ardor,0.0
polymath-network,ardor,0.0
wax,ardor,0.0
digibyte,ardor,0.0
livepeer,ardor,0.0
lisk,ardor,0.0
rif,ardor,0.0
zencash,ardor,0.0
aelf,ardor,0.0
stasis-eurs,ardor,0.0
rlc,ardor,0.0
constellation,ardor,0.0
origintrail,ardor,0.0
coinextoken,ardor,0.0
republic-protocol,ardor,0.0
syscoin,ardor,0.0
numeraire,ardor,0.0
nano,ardor,0.0
ethos,ardor,0.0
function-x,ardor,0.0
medibloc,ardor,0.0
dent,ardor,0.0
status,ardor,0.0
celer-network,ardor,0.0
ergo,ardor,0.0
mass-vehicle-ledger,ardor,0.0
aragon,ardor,0.0
ontology-gas,ardor,0.0
orbs,ardor,0.0
humanscape,ardor,0.0
steem,ardor,0.0
civic,ardor,0.0
mir,ardor,0.0
everipedia,ardor,0.0
zeon,ardor,0.0
vethor-token,ardor,0.0
ceek-vr,ardor,0.0
power-ledger,ardor,0.0
stratis,ardor,0.0
abbc-foundation,ardor,0.0
request-network,ardor,0.0
xyo-network,ardor,0.0
rsk,ardor,0.0
metal,ardor,0.0
covalent,ardor,0.0
gxchain,ardor,0.0
bancor,ardor,0.0
funfair,ardor,0.0
quarkchain,ardor,0.0
morpheus-network,ardor,0.0
nkn,ardor,0.0
kyber-network,ardor,0.0
storm,ardor,0.0
veritaseum,ardor,0.0
maidsafecoin,ardor,0.0
augur,ardor,0.0
selfkey,ardor,0.0
hxro,ardor,0.0
ark,ardor,0.0
mxc,ardor,0.0
monaco,ardor,0.0
irisnet,ardor,0.0
whitecoin,ardor,0.0
aergo,ardor,0.0
bytom,ardor,0.0
storj,ardor,0.0
meta,ardor,0.0
moviebloc,ardor,0.0
wanchain,ardor,0.0
mainframe,ardor,0.0
dero,ardor,0.0
cortex,ardor,0.0
telos-blockchain-network,ardor,0.0
verge,ardor,0.0
utrust,ardor,0.0
uquid-coin,ardor,0.0
revain,ardor,0.0
thundercore,ardor,0.0
loom-network,ardor,0.8878683001209238
lto-network,ardor,0.0
gas,ardor,0.0
electroneum,ardor,0.0
hyperion,ardor,0.0
measurable-data-token,ardor,0.0
ethlend,ardor,0.0
lition,ardor,0.0
mossland,ardor,0.0
gifto,ardor,0.0
stox,ardor,0.0
chronobank,ardor,0.0
sonm,ardor,0.0
bitmax-token,ardor,0.0
travala,ardor,0.0
komodo,ardor,0.0
steem-dollars,ardor,0.0
melon,ardor,0.0
bluzelle,ardor,0.0
groestlcoin,ardor,0.0
tomochain,ardor,0.0
bitcoin-diamond,ardor,0.0
monacoin,ardor,0.0
bitshares,ardor,0.0
tpt,ardor,0.0
refereum,ardor,0.0
v-id,ardor,0.0
aeternity,ardor,0.0
streamr-datacoin,ardor,0.0
pivx,ardor,0.0
neblio,ardor,0.0
bitcoin,steem,0.0
ethereum,steem,0.0
tether,steem,0.0
binance-coin,steem,0.0
usd-coin,steem,0.0
ripple,steem,0.0
okb,steem,0.0
cardano,steem,0.0
dogecoin,steem,0.0
matic-network,steem,0.0
litecoin,steem,0.0
tron,steem,0.0
wrapped-bitcoin,steem,0.0
dai,steem,0.0
phx,steem,0.0
cosmos,steem,0.0
chainlink,steem,0.0
unus-sed-leo,steem,0.0
ethereum-classic,steem,0.0
monero,steem,0.0
bitcoin-cash,steem,0.0
stellar,steem,0.0
qnt,steem,0.0
cro,steem,0.0
vet,steem,0.0
dfn,steem,0.0
eos,steem,0.0
decentraland,steem,0.0
fantom,steem,0.0
tezos,steem,0.0
theta-token,steem,0.0
blockstack,steem,0.0
maker,steem,0.0
neo,steem,0.0
kucoin-shares,steem,0.0
huobi-token,steem,0.0
havven,steem,0.0
trueusd,steem,0.0
bitcoin-cash-sv,steem,0.0
dash,steem,0.0
gatechain,steem,0.0
gusd,steem,0.0
moonx,steem,0.0
cotrader,steem,0.0
zcash,steem,0.0
enjin-coin,steem,0.0
zilliqa,steem,0.0
loopring,steem,0.0
xinfin-network,steem,0.0
basic-attention-token,steem,0.0
nem,steem,0.0
nexo,steem,0.0
holo,steem,0.0
decred,steem,0.0
thetafuel,steem,0.0
qtum,steem,0.0
ravencoin,steem,0.0
bitcoin-gold,steem,0.0
fetch-ai,steem,0.0
ankr-network,steem,0.0
blox,steem,0.0
gnosis-gno,steem,0.0
iostoken,steem,0.0
golem-network-tokens,steem,0.0
iotex,steem,0.0
waves,steem,0.0
eur-tether,steem,0.0
omisego,steem,0.0
0x,steem,0.0
icon,steem,0.0
siacoin,steem,0.0
zelcash,steem,0.0
ontology,steem,0.0
swissborg,steem,0.0
mxtoken,steem,0.0
reserve-protocol,steem,0.0
bora-ecosystem,steem,0.0
telcoin,steem,0.0
ocean-protocol,steem,0.0
celsius,steem,0.0
polymath-network,steem,0.0
wax,steem,0.0
digibyte,steem,0.0
livepeer,steem,0.0
lisk,steem,0.0
rif,steem,0.0
zencash,steem,0.0
aelf,steem,0.0
stasis-eurs,steem,0.0
rlc,steem,0.0
constellation,steem,0.0
origintrail,steem,0.0
coinextoken,steem,0.0
republic-protocol,steem,0.0
syscoin,steem,0.0
numeraire,steem,0.0
nano,steem,0.0
ethos,steem,0.0
function-x,steem,0.0
medibloc,steem,0.0
dent,steem,0.0
status,steem,0.0
celer-network,steem,0.0
ergo,steem,0.0
mass-vehicle-ledger,steem,0.0
aragon,steem,0.0
ontology-gas,steem,0.0
orbs,steem,0.0
humanscape,steem,0.0
ardor,steem,0.0
civic,steem,0.0
mir,steem,0.0
everipedia,steem,0.0
zeon,steem,0.0
vethor-token,steem,0.0
ceek-vr,steem,0.0
power-ledger,steem,0.0
stratis,steem,0.0
abbc-foundation,steem,0.0
request-network,steem,0.0
xyo-network,steem,0.0
rsk,steem,0.0
metal,steem,0.0
covalent,steem,0.0
gxchain,steem,0.0
bancor,steem,0.0
funfair,steem,0.0
quarkchain,steem,0.0
morpheus-network,steem,0.0
nkn,steem,0.0
kyber-network,steem,0.0
storm,steem,0.0
veritaseum,steem,0.0
maidsafecoin,steem,0.0
augur,steem,0.0
selfkey,steem,0.0
hxro,steem,0.0
ark,steem,0.0
mxc,steem,0.0
monaco,steem,0.0
irisnet,steem,0.0
whitecoin,steem,0.0
aergo,steem,0.0
bytom,steem,0.0
storj,steem,0.0
meta,steem,0.0
moviebloc,steem,0.0
wanchain,steem,0.0
mainframe,steem,0.0
dero,steem,0.0
cortex,steem,0.0
telos-blockchain-network,steem,0.0
verge,steem,0.0
utrust,steem,0.0
uquid-coin,steem,0.0
revain,steem,0.0
thundercore,steem,0.0
loom-network,steem,0.0
lto-network,steem,0.0
gas,steem,0.0
electroneum,steem,0.0
hyperion,steem,0.0
measurable-data-token,steem,0.0
ethlend,steem,0.0
lition,steem,0.0
mossland,steem,0.0
gifto,steem,0.0
stox,steem,0.0
chronobank,steem,0.0
sonm,steem,0.0
bitmax-token,steem,0.0
travala,steem,0.0
komodo,steem,0.0
steem-dollars,steem,0.9023032200340921
melon,steem,0.0
bluzelle,steem,0.0
groestlcoin,steem,0.0
tomochain,steem,0.0
bitcoin-diamond,steem,0.0
monacoin,steem,0.0
bitshares,steem,0.0
tpt,steem,0.0
refereum,steem,0.0
v-id,steem,0.0
aeternity,steem,0.0
streamr-datacoin,steem,0.0
pivx,steem,0.0
neblio,steem,0.0
bitcoin,civic,0.0
ethereum,civic,0.0
tether,civic,0.0
binance-coin,civic,0.0
usd-coin,civic,0.0
ripple,civic,0.0
okb,civic,0.0
cardano,civic,0.0
dogecoin,civic,0.0
matic-network,civic,0.0
litecoin,civic,0.0
tron,civic,0.0
wrapped-bitcoin,civic,0.0
dai,civic,0.0
phx,civic,0.0
cosmos,civic,0.0
chainlink,civic,0.0
unus-sed-leo,civic,0.0
ethereum-classic,civic,0.0
monero,civic,0.0
bitcoin-cash,civic,0.0
stellar,civic,0.0
qnt,civic,0.0
cro,civic,0.0
vet,civic,0.0
dfn,civic,0.0
eos,civic,0.0
decentraland,civic,0.0
fantom,civic,0.0
tezos,civic,0.0
theta-token,civic,0.0
